number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p-c,p-not-c,average_price,special_requests,date_of_reservation,booking_status,number_of_children_log,number_of_week_nights_log,car_parking_space_log,lead_time_log,repeated_log,p-c_log,p-not-c_log,special_requests_log,reservation_year,reservation_month,reservation_day,reservation_weekday,booking_status_flag
2,0,1,1,Not Selected,0,Room_Type 1,104,Online,0,0,0,116.1,1,2018-05-23,Not_Canceled,0.0,0.6931471805599453,0.0,4.653960350157523,0.0,0.0,0.0,0.6931471805599453,2018.0,5.0,23.0,Wednesday,0
2,0,1,2,Meal Plan 1,0,Room_Type 4,80,Online,0,0,0,102.6,0,2018-12-26,Canceled,0.0,1.0986122886681096,0.0,4.394449154672439,0.0,0.0,0.0,0.0,2018.0,12.0,26.0,Wednesday,1
2,0,0,2,Meal Plan 1,0,Room_Type 1,29,Corporate,0,0,0,85.0,0,2018-12-02,Not_Canceled,0.0,1.0986122886681096,0.0,3.4011973816621555,0.0,0.0,0.0,0.0,2018.0,12.0,2.0,Sunday,0
1,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,89.0,0,2018-07-29,Not_Canceled,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,7.0,29.0,Sunday,0
2,0,0,1,Meal Plan 1,0,Room_Type 4,11,Online,0,0,0,140.0,1,2018-11-05,Canceled,0.0,0.6931471805599453,0.0,2.4849066497880004,0.0,0.0,0.0,0.6931471805599453,2018.0,11.0,5.0,Monday,1
1,0,1,1,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,72.9,0,2018-01-23,Canceled,0.0,0.6931471805599453,0.0,3.828641396489095,0.0,0.0,0.0,0.0,2018.0,1.0,23.0,Tuesday,1
1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,79.0,0,2018-01-28,Not_Canceled,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,1.0,28.0,Sunday,0
1,0,0,4,Meal Plan 1,1,Room_Type 1,213,Online,0,0,0,118.65,0,2018-09-27,Canceled,0.0,1.6094379124341003,0.6931471805599453,5.365976015021851,0.0,0.0,0.0,0.0,2018.0,9.0,27.0,Thursday,1
2,0,2,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,126.0,1,2017-09-20,Not_Canceled,0.0,0.6931471805599453,0.0,2.1972245773362196,0.0,0.0,0.0,0.6931471805599453,2017.0,9.0,20.0,Wednesday,0
2,0,0,2,Meal Plan 1,0,Room_Type 1,50,Online,0,0,0,78.3,0,2018-02-26,Canceled,0.0,1.0986122886681096,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,2018.0,2.0,26.0,Monday,1
2,0,2,5,Not Selected,0,Room_Type 1,34,Online,0,0,0,54.71,1,2018-12-03,Not_Canceled,0.0,1.791759469228055,0.0,3.5553480614894135,0.0,0.0,0.0,0.6931471805599453,2018.0,12.0,3.0,Monday,0
2,0,2,1,Meal Plan 1,0,Room_Type 4,152,Offline,0,0,0,62.0,1,2018-02-20,Not_Canceled,0.0,0.6931471805599453,0.0,5.030437921392435,0.0,0.0,0.0,0.6931471805599453,2018.0,2.0,20.0,Tuesday,0
1,0,0,2,Meal Plan 2,0,Room_Type 1,256,Offline,0,0,0,90.0,0,2018-06-15,Not_Canceled,0.0,1.0986122886681096,0.0,5.54907608489522,0.0,0.0,0.0,0.0,2018.0,6.0,15.0,Friday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,90.0,2,2017-08-24,Not_Canceled,0.0,1.0986122886681096,0.0,2.639057329615259,0.0,0.0,0.0,1.0986122886681096,2017.0,8.0,24.0,Thursday,0
2,0,2,1,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,88.33,0,2018-01-30,Not_Canceled,0.0,0.6931471805599453,0.0,2.833213344056216,0.0,0.0,0.0,0.0,2018.0,1.0,30.0,Tuesday,0
2,0,0,3,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,105.3,1,2018-08-03,Canceled,0.0,1.3862943611198906,0.0,5.241747015059643,0.0,0.0,0.0,0.6931471805599453,2018.0,8.0,3.0,Friday,1
1,0,1,2,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,1,153.0,0,2018-10-10,Not_Canceled,0.0,1.0986122886681096,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,2018.0,10.0,10.0,Wednesday,0
1,0,0,1,Meal Plan 1,0,Room_Type 4,2,Corporate,0,0,0,103.0,0,2018-11-09,Canceled,0.0,0.6931471805599453,0.0,1.0986122886681096,0.0,0.0,0.0,0.0,2018.0,11.0,9.0,Friday,1
2,1,2,5,Meal Plan 1,0,Room_Type 4,22,Online,0,0,0,105.65,2,2017-09-05,Not_Canceled,0.6931471805599453,1.791759469228055,0.0,3.1354942159291497,0.0,0.0,0.0,1.0986122886681096,2017.0,9.0,5.0,Tuesday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,96.3,1,2018-06-21,Not_Canceled,0.0,0.6931471805599453,0.0,3.8712010109078907,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,21.0,Thursday,0
1,0,2,6,Meal Plan 1,0,Room_Type 1,1,Aviation,0,0,0,95.0,0,2018-04-12,Canceled,0.0,1.9459101490553132,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,2018.0,4.0,12.0,Thursday,1
3,0,2,2,Meal Plan 1,0,Room_Type 1,141,Offline,0,0,0,96.9,0,2018-08-20,Not_Canceled,0.0,1.0986122886681096,0.0,4.955827057601261,0.0,0.0,0.0,0.0,2018.0,8.0,20.0,Monday,0
2,0,2,5,Meal Plan 1,0,Room_Type 1,195,Online,0,0,0,90.95,1,2018-07-21,Not_Canceled,0.0,1.791759469228055,0.0,5.278114659230518,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,21.0,Saturday,0
2,0,0,2,Meal Plan 1,0,Room_Type 1,42,Offline,0,0,0,63.0,2,2017-11-20,Not_Canceled,0.0,1.0986122886681096,0.0,3.7612001156935624,0.0,0.0,0.0,1.0986122886681096,2017.0,11.0,20.0,Monday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,83,Online,0,0,0,96.3,1,2018-04-25,Not_Canceled,0.0,1.0986122886681096,0.0,4.430816798843313,0.0,0.0,0.0,0.6931471805599453,2018.0,4.0,25.0,Wednesday,0
2,0,2,2,Meal Plan 1,0,Room_Type 1,60,Online,0,0,0,108.9,1,2018-06-26,Canceled,0.0,1.0986122886681096,0.0,4.110873864173311,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,26.0,Tuesday,1
2,0,1,3,Not Selected,0,Room_Type 1,180,Online,0,0,0,85.0,1,2018-07-28,Not_Canceled,0.0,1.3862943611198906,0.0,5.198497031265826,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,28.0,Saturday,0
2,0,2,2,Meal Plan 1,0,Room_Type 4,175,Online,0,0,0,104.4,0,2018-10-28,Canceled,0.0,1.0986122886681096,0.0,5.170483995038151,0.0,0.0,0.0,0.0,2018.0,10.0,28.0,Sunday,1
2,0,1,0,Meal Plan 1,0,Room_Type 1,12,Offline,0,0,0,72.0,0,2017-10-04,Not_Canceled,0.0,0.0,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,2017.0,10.0,4.0,Wednesday,0
2,1,0,1,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,159.0,2,2018-09-17,Not_Canceled,0.6931471805599453,0.6931471805599453,0.0,3.295836866004329,0.0,0.0,0.0,1.0986122886681096,2018.0,9.0,17.0,Monday,0
2,0,2,2,Meal Plan 1,1,Room_Type 1,35,Online,0,0,0,154.1,2,2018-08-07,Not_Canceled,0.0,1.0986122886681096,0.6931471805599453,3.58351893845611,0.0,0.0,0.0,1.0986122886681096,2018.0,8.0,7.0,Tuesday,0
1,0,0,1,Meal Plan 1,0,Room_Type 4,2,Corporate,1,1,1,110.0,0,2018-04-20,Not_Canceled,0.0,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2018.0,4.0,20.0,Friday,0
2,0,1,0,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,122.0,2,2018-09-04,Not_Canceled,0.0,0.0,0.0,3.295836866004329,0.0,0.0,0.0,1.0986122886681096,2018.0,9.0,4.0,Tuesday,0
2,0,0,2,Meal Plan 1,0,Room_Type 1,112,Offline,0,0,0,100.0,0,2018-06-02,Canceled,0.0,1.0986122886681096,0.0,4.727387818712341,0.0,0.0,0.0,0.0,2018.0,6.0,2.0,Saturday,1
3,0,4,5,Meal Plan 1,0,Room_Type 4,95,Online,0,0,0,139.7,2,2018-07-17,Not_Canceled,0.0,1.791759469228055,0.0,4.564348191467836,0.0,0.0,0.0,1.0986122886681096,2018.0,7.0,17.0,Tuesday,0
2,0,0,3,Not Selected,0,Room_Type 1,25,Online,0,0,0,88.0,2,2018-11-17,Not_Canceled,0.0,1.3862943611198906,0.0,3.258096538021482,0.0,0.0,0.0,1.0986122886681096,2018.0,11.0,17.0,Saturday,0
2,0,0,2,Meal Plan 1,0,Room_Type 1,15,Online,1,1,0,69.0,0,2017-12-01,Not_Canceled,0.0,1.0986122886681096,0.0,2.772588722239781,0.6931471805599453,0.6931471805599453,0.0,0.0,2017.0,12.0,1.0,Friday,0
2,0,2,1,Not Selected,0,Room_Type 1,12,Online,0,0,0,139.0,1,2018-07-10,Not_Canceled,0.0,0.6931471805599453,0.0,2.5649493574615367,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,10.0,Tuesday,0
2,0,1,1,Meal Plan 1,0,Room_Type 2,1,Online,0,0,0,74.25,1,2018-01-04,Not_Canceled,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2018.0,1.0,4.0,Thursday,0
2,0,2,2,Not Selected,0,Room_Type 1,23,Online,0,0,0,91.63,1,2018-10-16,Not_Canceled,0.0,1.0986122886681096,0.0,3.1780538303479458,0.0,0.0,0.0,0.6931471805599453,2018.0,10.0,16.0,Tuesday,0
2,0,0,3,Meal Plan 1,0,Room_Type 4,5,Online,0,0,0,121.43,1,2018-07-14,Not_Canceled,0.0,1.3862943611198906,0.0,1.791759469228055,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,14.0,Saturday,0
2,0,0,2,Meal Plan 1,0,Room_Type 1,48,Online,0,0,0,111.6,2,2017-10-02,Not_Canceled,0.0,1.0986122886681096,0.0,3.8918202981106265,0.0,0.0,0.0,1.0986122886681096,2017.0,10.0,2.0,Monday,0
2,0,1,0,Meal Plan 1,0,Room_Type 1,58,Online,0,0,0,76.92,1,2018-06-05,Not_Canceled,0.0,0.0,0.0,4.07753744390572,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,5.0,Tuesday,0
2,0,0,1,Meal Plan 1,1,Room_Type 4,1,Online,0,0,0,175.0,1,2018-07-08,Not_Canceled,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,8.0,Sunday,0
2,0,2,0,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,95.0,0,2018-04-24,Canceled,0.0,0.0,0.0,4.990432586778736,0.0,0.0,0.0,0.0,2018.0,4.0,24.0,Tuesday,1
2,0,2,2,Not Selected,0,Room_Type 1,46,Online,0,0,0,67.15,0,2018-03-13,Canceled,0.0,1.0986122886681096,0.0,3.8501476017100584,0.0,0.0,0.0,0.0,2018.0,3.0,13.0,Tuesday,1
2,0,2,1,Meal Plan 1,0,Room_Type 1,180,Online,0,0,0,108.9,0,2018-10-01,Canceled,0.0,0.6931471805599453,0.0,5.198497031265826,0.0,0.0,0.0,0.0,2018.0,10.0,1.0,Monday,1
2,0,0,3,Meal Plan 1,0,Room_Type 4,49,Online,0,0,0,75.05,1,2018-12-06,Not_Canceled,0.0,1.3862943611198906,0.0,3.912023005428146,0.0,0.0,0.0,0.6931471805599453,2018.0,12.0,6.0,Thursday,0
1,1,2,3,Meal Plan 1,0,Room_Type 1,176,Online,0,0,0,77.89,1,2018-08-18,Not_Canceled,0.6931471805599453,1.3862943611198906,0.0,5.176149732573829,0.0,0.0,0.0,0.6931471805599453,2018.0,8.0,18.0,Saturday,0
2,0,1,1,Meal Plan 1,0,Room_Type 1,174,Offline,0,0,0,70.0,0,2017-10-10,Canceled,0.0,0.6931471805599453,0.0,5.1647859739235145,0.0,0.0,0.0,0.0,2017.0,10.0,10.0,Tuesday,1
2,1,2,6,Meal Plan 1,0,Room_Type 1,71,Online,0,0,0,150.98,3,2018-09-01,Not_Canceled,0.6931471805599453,1.9459101490553132,0.0,4.276666119016055,0.0,0.0,0.0,1.3862943611198906,2018.0,9.0,1.0,Saturday,0
2,0,1,2,Not Selected,0,Room_Type 1,36,Online,0,0,0,88.0,1,2018-12-09,Not_Canceled,0.0,1.0986122886681096,0.0,3.6109179126442243,0.0,0.0,0.0,0.6931471805599453,2018.0,12.0,9.0,Sunday,0
1,0,1,0,Not Selected,0,Room_Type 1,0,Online,1,0,1,129.0,2,2018-06-19,Not_Canceled,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681096,2018.0,6.0,19.0,Tuesday,0
2,0,1,4,Meal Plan 1,0,Room_Type 4,235,Online,0,0,0,103.7,2,2018-10-19,Canceled,0.0,1.6094379124341003,0.0,5.4638318050256105,0.0,0.0,0.0,1.0986122886681096,2018.0,10.0,19.0,Friday,1
1,0,0,3,Meal Plan 1,0,Room_Type 1,133,Online,0,0,0,121.5,1,2018-06-09,Not_Canceled,0.0,1.3862943611198906,0.0,4.897839799950911,0.0,0.0,0.0,0.6931471805599453,2018.0,6.0,9.0,Saturday,0
3,0,2,1,Meal Plan 1,0,Room_Type 4,182,Online,0,0,0,137.7,0,2018-08-07,Canceled,0.0,0.6931471805599453,0.0,5.209486152841421,0.0,0.0,0.0,0.0,2018.0,8.0,7.0,Tuesday,1
3,0,1,5,Meal Plan 1,0,Room_Type 4,123,Online,0,0,0,162.0,0,2018-09-20,Canceled,0.0,1.791759469228055,0.0,4.820281565605037,0.0,0.0,0.0,0.0,2018.0,9.0,20.0,Thursday,1
2,0,2,1,Meal Plan 1,0,Room_Type 1,42,Offline,0,0,0,76.5,0,2017-09-19,Not_Canceled,0.0,0.6931471805599453,0.0,3.7612001156935624,0.0,0.0,0.0,0.0,2017.0,9.0,19.0,Tuesday,0
2,0,3,8,Meal Plan 1,0,Room_Type 1,204,Online,0,0,0,90.95,1,2018-07-18,Not_Canceled,0.0,2.1972245773362196,0.0,5.3230099791384085,0.0,0.0,0.0,0.6931471805599453,2018.0,7.0,18.0,Wednesday,0
1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,90.0,0,2018-10-13,Not_Canceled,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,2018.0,10.0,13.0,Saturday,0
2,0,2,2,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,130.5,1,2018-10-29,Canceled,0.0,1.0986122886681096,0.0,2.639057329615259,0.0,0.0,0.0,0.6931471805599453,2018.0,10.0,29.0,Monday,1
2,0,1,4,Meal Plan 1,0,Room_Type 4,91,Online,0,0,0,109.98,0,2018-10-24,Not_Canceled,0.0,1.6094379124341003,0.0,4.5217885770490405,0.0,0.0,0.0,0.0,2018.0,10.0,24.0,Wednesday,0
2,0,2,2,Meal Plan 1,0,Room_Type 1,101,Offline,0,0,0,68.0,0,2018-07-09,Canceled,0.0,1.0986122886681096,0.0,4.624972813284271,0.0,0.0,0.0,0.0,2018.0,7.0,9.0,Monday,1
2,0,0,2,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,107.0,2,2018-03-22,Not_Canceled,0.0,1.0986122886681096,0.0,1.6094379124341003,0.0,0.0,0.0,1.0986122886681096,2018.0,3.0,22.0,Thursday,0
2,0,2,5,Meal Plan 1,0,Room_Type 1,120,Online,0,0,0,94.81,1,2018-09-11,Not_Canceled,0.0,1.791759469228055,0.0,4.795790545596741,0.0,0.0,0.0,0.6931471805599453,2018.0,9.0,11.0,Tuesday,0
3,0,2,5,Meal Plan 1,0,Room_Type 4,176,Online,0,0,0,131.26,0,2018-08-14,Canceled,0.0,1.791759469228055,0.0,5.176149732573829,0.0,0.0,0.0,0.0,2018.0,8.0,14.0,Tuesday,1
2,0,1,3,Meal Plan 1,0,Room_Type 1,250,Offline,0,0,0,95.0,0,2018-09-26,Canceled,0.0,1.3862943611198906,0.0,5.5254529391317835,0.0,0.0,0.0,0.0,2018.0,9.0,26.0,Wednesday,1
2,0,1,3,Meal Plan 1,1,Room_Type 1,64,Online,0,0,0,107.1,2,2018-09-01,Not_Canceled,0.0,1.3862943611198906,0.6931471805599453,4.174387269895637,0.0,0.0,0.0,1.0986122886681096,2018.0,9.0,1.0,Saturday,0
1,0,0,1,Not Selected,0,Room_Type 1,71,Online,0,0,0,51.96,0,2017-07-11,Not_Canceled,0.0,0.6931471805599453,0.0,4.276666119016055,0.0,0.0,0.0,0.0,2017.0,7.0,11.0,Tuesday,0
1,0,2,2,Meal Plan 1,0,Room_Type 1,163,Offline,0,0,0,100.0,0,2018-06-05,Canceled,0.0,1.0986122886681096,0.0,5.099866427824199,0.0,0.0,0.0,0.0,2018.0,6.0,5.0,Tuesday,1
2,0,0,2,Not Selected,0,Room_Type 1,0,Online,0,0,0,119.0,0,2018-04-22,Not_Canceled,0.0,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,4.0,22.0,Sunday,0
2,1,1,4,Meal Plan 1,0,Room_Type 1,232,Online,0,0,0,106.25,2,2018-10-24,Canceled,0.6931471805599453,1.6094379124341003,0.0,5.4510384535657,0.0,0.0,0.0,1.0986122886681096,2018.0,10.0,24.0,Wednesday,1
1,0,1,2,Meal Plan 1,0,Room_Type 1,114,Offline,0,0,0,75.0,0,2018-07-01,Canceled,0.0,1.0986122886681096,0.0,4.74493212836325,0.0,0.0,0.0,0.0,2018.0,7.0,1.0,Sunday,1
2,0,1,2,Meal Plan 1,0,Room_Type 1,198,Offline,0,0,0,90.0,0,2018-09-09,Canceled,0.0,1.0986122886681096,0.0,5.293304824724492,0.0,0.0,0.0,0.0,2018.0,9.0,9.0,Sunday,1
2,0,1,1,Meal Plan 1,0,Room_Type 4,72,Online,0,0,0,96.3,1,2018-04-02,Not_Canceled,0.0,0.6931471805599453,0.0,4.290459441148391,0.0,0.0,0.0,0.6931471805599453,2018.0,4.0,2.0,Monday,0
2,0,1,2,Meal Plan 1,0,Room_Type 1,106,Online,0,0,0,118.8,1,2018-10-07,Canceled,0.0,1.0986122886681096,0.0,4.672828834461906,0.0,0.0,0.0,0.6931471805599453,2018.0,10.0,7.0,Sunday,1
2,0,0,2,Not Selected,0,Room_Type 1,21,Online,0,0,0,79.0,0,2018-02-12,Not_Canceled,0.0,1.0986122886681096,0.0,3.091042453358316,0.0,0.0,0.0,0.0,2018.0,2.0,12.0,Monday,0
2,0,1,1,Meal Plan 1,0,Room_Type 4,1,Online,0,0,0,166.0,0,2018-07-02,Not_Canceled,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,2018.0,7.0,2.0,Monday,0
2,0,2,5,Meal Plan 1,0,Room_Type 1,215,Online,0,0,0,92.16,1,2018-08-14,Not_Canceled,0.0,1.791759469228055,0.0,5.375278407684165,0.0,0.0,0.0,0.6931471805599453,2018.0,8.0,14.0,Tuesday,0
1,0,0,2,Not Selected,0,Room_Type 1,22,Online,0,0,0,102.41,1,2018-09-15,Not_Canceled,0.0,1.0986122886681096,0.0,3.1354942159291497,0.0,0.0,0.0,0.6931471805599453,2018.0,9.0,15.0,Saturday,0
2,0,0,2,Meal Plan 1,0,Room_Type 4,74,Online,0,0,0,132.3,0,2018-10-21,Canceled,0.0,1.0986122886681096,0.0,4.31748811353631,0.0,0.0,0.0,0.0,2018.0,10.0,21.0,Sunday,1
1,0,1,0,Meal Plan 1,0,Room_Type 1,3,Corporate,1,0,1,65.0,0,2018-09-19,Not_Canceled,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.0,2018.0,9.0,19.0,Wednesday,0
1,0,0,1,Meal Plan 1,0,Room_Type 1,61,Online,0,0,0,80.75,0,2017-09-15,Not_Canceled,0.0,0.6931471805599453,0.0,4.127134385045092,0.0,0.0,0.0,0.0,2017.0,9.0,15.0,Friday,0
2,0,2,1,Meal Plan 1,0,Room_Type 1,47,Offline,0,0,0,60.0,0,2018-01-23,Not_Canceled,0.0,0.6931471805599453,0.0,3.8712010109078907,0.0,0.0,0.0,0.0,2018.0,1.0,23.0,Tuesday,0
1,0,1,2,Meal Plan 1,0,Room_Type 1,55,Online,0,0,0,73.9,1,2018-02-22,Not_Canceled,0.0,1.0986122886681096,0.0,4.02535169073515,0.0,0.0,0.0,0.6931471805599453,2018.0,2.0,22.0,Thursday,0
2,0,1,1,Not Selected,0,Room_Type 1,21,Online,0,0,0,72.42,1,2018-05-09,Not_Canceled,0.0,0.6931471805599453,0.0,3.091042453358316,0.0,0.0,0.0,0.6931471805599453,2018.0,5.0,9.0,Wednesday,0
2,0,2,0,Meal Plan 2,0,Room_Type 1,275,Offline,0,0,0,110.0,0,2018-04-17,Canceled,0.0,0.0,0.0,5.62040086571715,0.0,0.0,0.0,0.0,2018.0,4.0,17.0,Tuesday,1
2,1,0,4,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,111.0,2,2018-02-03,Not_Canceled,0.6931471805599453,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.0,1.0986122886681096,2018.0,2.0,3.0,Saturday,0
1,0,2,2,Meal Plan 1,0,Room_Type 1,37,Online,0,0,0,76.5,0,2018-03-11,Canceled,0.0,1.0986122886681096,0.0,3.6375861597263857,0.0,0.0,0.0,0.0,2018.0,3.0,11.0,Sunday,1
2,0,0,4,Meal Plan 1,0,Room_Type 1,208,Online,0,0,0,75.44,0,2017-12-29,Canceled,0.0,1.6094379124341003,0.0,5.342334251964811,0.0,0.0,0.0,0.0,2017.0,12.0,29.0,Friday,1
3,0,2,3,Meal Plan 1,0,Room_Type 4,81,Online,0,0,0,119.0,0,2018-12-23,Not_Canceled,0.0,1.3862943611198906,0.0,4.406719247264253,0.0,0.0,0.0,0.0,2018.0,12.0,23.0,Sunday,0
2,0,0,2,Not Selected,0,Room_Type 1,46,Online,0,0,0,72.0,1,2018-02-18,Canceled,0.0,1.0986122886681096,0.0,3.8501476017100584,0.0,0.0,0.0,0.6931471805599453,2018.0,2.0,18.0,Sunday,1
2,0,0,2,Meal Plan 1,0,Room_Type 1,15,Offline,0,0,0,118.15,2,2018-07-08,Not_Canceled,0.0,1.0986122886681096,0.0,2.772588722239781,0.0,0.0,0.0,1.0986122886681096,2018.0,7.0,8.0,Sunday,0
1,0,0,3,Not Selected,0,Room_Type 1,4,Online,0,0,0,84.7,1,2018-10-25,Not_Canceled,0.0,1.3862943611198906,0.0,1.6094379124341003,0.0,0.0,0.0,0.6931471805599453,2018.0,10.0,25.0,Thursday,0
1,0,0,1,Meal Plan 1,0,Room_Type 1,119,Offline,0,0,0,110.0,0,2018-06-07,Not_Canceled,0.0,0.6931471805599453,0.0,4.787491742782046,0.0,0.0,0.0,0.0,2018.0,6.0,7.0,Thursday,0
2,0,0,3,Meal Plan 2,0,Room_Type 1,71,Offline,0,0,0,127.0,0,2017-09-22,Not_Canceled,0.0,1.3862943611198906,0.0,4.276666119016055,0.0,0.0,0.0,0.0,2017.0,9.0,22.0,Friday,0
1,0,2,0,Meal Plan 1,0,Room_Type 1,30,Online,0,0,0,99.1,1,2018-09-25,Not_Canceled,0.0,0.0,0.0,3.4339872044851463,0.0,0.0,0.0,0.6931471805599453,2018.0,9.0,25.0,Tuesday,0
3,0,2,3,Meal Plan 1,0,Room_Type 4,16,Online,0,0,0,130.9,1,2018-12-18,Not_Canceled,0.0,1.3862943611198906,0.0,2.833213344056216,0.0,0.0,0.0,0.6931471805599453,2018.0,12.0,18.0,Tuesday,0
2,2,1,3,Meal Plan 1,0,Room_Type 6,124,Online,0,0,0,158.95,2,2018-06-27,Not_Canceled,1.0986122886681096,1.3862943611198906,0.0,4.8283137373023015,0.0,0.0,0.0,1.0986122886681096,2018.0,6.0,27.0,Wednesday,0
2,0,2,6,Meal Plan 1,0,Room_Type 4,9,Online,0,0,0,61.5,0,2018-01-16,Not_Canceled,0.0,1.9459101490553132,0.0,2.302585092994046,0.0,0.0,0.0,0.0,2018.0,1.0,16.0,Tuesday,0
2,1,1,3,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,159.0,0,2018-08-01,Canceled,0.6931471805599453,1.3862943611198906,0.0,3.091042453358316,0.0,0.0,0.0,0.0,2018.0,8.0,1.0,Wednesday,1
2,0,1,2,Meal Plan 1,0,Room_Type 1,187,Online,0,0,0,108.9,3,2018-10-07,Not_Canceled,0.0,1.0986122886681096,0.0,5.236441962829949,0.0,0.0,0.0,1.3862943611198906,2018.0,10.0,7.0,Sunday,0
2,0,0,2,Not Selected,1,Room_Type 1,201,Online,0,0,0,103.5,1,2018-08-09,Canceled,0.0,1.0986122886681096,0.6931471805599453,5.308267697401205,0.0,0.0,0.0,0.6931471805599453,2018.0,8.0,9.0,Thursday,1
2,0,1,2,Meal Plan 2,0,Room_Type 1,161,Offline,0,0,0,130.0,0,2018-03-25,Canceled,0.0,1.0986122886681096,0.0,5.087596335232384,0.0,0.0,0.0,0.0,2018.0,3.0,25.0,Sunday,1
2,0,0,3,Meal Plan 1,0,Room_Type 1,21,Offline,0,0,0,85.0,0,2018-10-04,Not_Canceled,0.0,1.3862943611198906,0.0,3.091042453358316,0.0,0.0,0.0,0.0,2018.0,10.0,4.0,Thursday,0
2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,2018-10-13,Not_Canceled,0.0,1.3862943611198906,0.0,3.6375861597263857,0.0,0.0,0.0,0.0,2018.0,10.0,13.0,Saturday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,159,Offline,0,0,0,70.0,0,2018-02-13,Not_Canceled,0.0,0.6931471805599453,0.0,5.075173815233827,0.0,0.0,0.0,0.0,2018.0,2.0,13.0,Tuesday,0
1,0,2,4,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,136.0,0,2017-09-13,Not_Canceled,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,9.0,13.0,Wednesday,0
1,0,0,2,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,90.0,0,2018-11-03,Canceled,0.0,1.0986122886681096,0.0,3.970291913552122,0.0,0.0,0.0,0.0,2018.0,11.0,3.0,Saturday,1
1,0,0,1,Meal Plan 1,0,Room_Type 5,14,Corporate,0,0,0,143.0,0,2018-07-06,Not_Canceled,0.0,0.6931471805599453,0.0,2.70805020110221,0.0,0.0,0.0,0.0,2018.0,7.0,6.0,Friday,0
2,0,0,1,Meal Plan 1,0,Room_Type 1,73,Online,0,0,0,126.9,1,2018-05-14,Not_Canceled,0.0,0.6931471805599453,0.0,4.304065093204169,0.0,0.0,0.0,0.6931471805599453,2018.0,5.0,14.0,Monday,0
2,0,1,2,Not Selected,0,Room_Type 1,91,Online,0,0,0,85.5,0,2018-04-25,Canceled,0.0,1.0986122886681096,0.0,4.5217885770490405,0.0,0.0,0.0,0.0,2018.0,4.0,25.0,Wednesday,1
